Solar_elevation,Solar_Azimuth_CW_of_N
-15.9039680061713,39.9631138031133
-15.301693809083,41.341947505053
-14.6827598939441,42.7088595876836
-14.0476446046891,44.0639572882164
-13.3968213886655,45.4073789563738
-12.7307570033216,46.7392923844291
-12.0499094204241,48.0598931521892
-11.3547252385632,49.3694030018642
-10.6456363031472,50.6680682560534
-9.9230550428952,51.9561582901629
-9.18736769235312,53.2339640688603
-8.43892394177659,54.5017967542647
-7.67802033369584,55.7599863923217
-6.90487221454578,57.0088806821466
-6.11956353713055,58.2488438321905
-5.32195069865489,59.4802555053176
-4.51146214444263,60.7035098548713
-3.68663254558623,61.9190146517805
-2.84384494580908,63.1271905031567
-1.97308841634407,64.3284701612291
-1.03706677419552,65.5232979217375
0.103508927261744,66.7121291098056
0.830352905757584,67.8954296516506
1.59960312301374,69.0736757295174
2.40069238561379,70.2473535176524
3.22516492514843,71.4169589964654
4.06690766380393,72.5829978424301
4.92236502905852,73.7459853905234
5.79030664861465,74.906446666826
6.6667149930081,76.0649164879005
7.55060316878111,77.2219396244693
8.44092346935895,78.3780710259784
9.33679950000311,79.5338761034345
10.2374811212821,80.6899310670302
11.1423116006469,81.8468233157932
12.0507025727256,83.0051518754256
12.9621153630482,84.1655278813037
13.8760472250164,85.3285751024085
14.7920211880133,86.4949305024519
15.7095784924068,87.6652448333978
16.6282728592498,88.8401832566814
17.5476660582251,90.020425986171
18.4673243967217,91.2066689469194
19.3868158643729,92.3996244420775
20.3057077461541,93.6000218201922
21.2235645708016,94.8086081329237
22.1399462993661,96.0261487728611
23.0544066847901,97.2534280783636
23.9664917526633,98.4912498916545
24.8757383659057,99.7404380529833
25.7816728468218,101.001836812554
26.6838096363327,102.2763111379
27.581649976351,103.56474689221
28.4746806052781,104.868050855199
29.3623724602707,106.187150554467
30.2441793828284,107.522993870909
31.1195368271802,108.876548377681
31.9878605732269,110.248800366442
32.8485454487212,111.640753510844
33.7009640674085,113.05342711025
34.5444655933072,114.487853852904
35.3783745434292,115.94507703098
36.2019896452329,117.426147136341
37.0145827676279,118.932117759857
37.8153979490797,120.464040715481
38.6036505493167,122.022960306358
39.3785265563182,123.609906651818
40.139182083956,125.225887995239
40.8847431008727,126.87188191978
41.6143054350274,128.548825407953
42.3269351035515,130.257603697084
43.0216690205914,131.999037903208
43.6975161398641,133.773871414638
44.3534590903018,135.582755091875
44.9884563643729,137.426231355627
45.6014451171856,139.304717297106
46.1913446312906,141.218487007059
46.757060495536,143.167653389027
47.2974895366764,145.152149797728
47.8115255288037,147.171711921967
48.2980656883457,149.225860410326
48.7560179400295,151.313884809014
49.1843089143235,153.434829444635
49.5818926065458,155.587481925636
49.9477595967962,157.770364955404
50.2809466959416,159.981732133831
50.5805468503128,162.219568372347
50.8457191068771,164.481595450594
51.0756984148348,166.765283104607
51.2698050204624,169.067865855459
51.4274532021722,171.386365572337
51.548159093751,173.717619523441
51.6315473570141,176.05831342008
51.6773564906551,178.405018714704
51.6854425995801,180.754233198104
51.6557814969476,183.10242376373
51.5884690661768,185.446070091497
51.4837198705169,187.781707949991
51.3418640581656,190.105970839836
51.1633426687851,192.415628789647
50.9487014984429,194.707623270609
50.6985837220976,196.979097396336
50.4137215033125,199.227420810321
50.0949268393405,201.45020891118
49.7430818955925,203.64533631223
49.359129078047,205.810944658487
48.9440610764335,207.945445120798
48.4989110880942,210.047516042621
48.0247434026924,212.116096330168
47.5226444964666,214.150375245394
46.99371475068,216.149779293108
46.4390608767347,218.113956886778
45.8597890994331,220.042761446137
45.2569991230242,221.936233523273
44.6317788807428,223.794582486877
43.9852000496521,225.6181682163
43.3183142970036,227.407483179414
42.6321502135127,229.163135189872
41.9277108806565,230.885831068656
41.2059720152103,232.57636136847
40.4678806314106,234.235586263782
39.7143541618784,235.864422660609
38.946279979647,237.463832541253
38.1645152668162,239.034812527343
37.3698871787745,240.578384621204
36.5631932575638,242.095588067108
35.7452020518786,243.587472263141
34.9166539064315,245.055090645591
34.0782618872947,246.499495465182
33.2307128147291,247.921733372544
32.3746683785607,249.322841732577
31.510766315497,250.703845589357
30.6396216309748,252.065755208256
29.7618278516274,253.409564125682
28.877958297137,254.736247643242
27.9885673635111,256.046761707461
27.0941918120097,257.342042122246
26.1953520607502,258.623004046199
25.2925534783066,259.890541732063
24.3862876815099,261.145528469992
23.477033842131,262.388816701004
22.5652600106365,263.621238270642
21.6514244688535,264.843604796717
20.7359771283847,266.056708127902
19.8193609975165,267.261320873611
18.9020137481821,268.458196986861
17.9843694250579,269.648072385647
17.0668603552364,270.831665598998
16.1499193380691,272.009678426558
15.2339822263457,273.182796601407
14.3194910538357,274.351690447602
13.4068979283662,275.517015524706
12.4966700010646,276.679413252609
11.5892959530738,277.839511510766
10.6852946224793,278.997925206761
9.78522663327222,280.155256809121
8.88971016293179,281.312096840691
7.99944221068488,282.469024328091
7.11522674670672,283.626607204197
6.23801158415421,284.785402659669
5.36894706311245,285.945957441009
4.50982384918172,287.108808091307
3.66410201880741,288.274481131305
2.83347986682278,289.443493177369
2.02268981370653,290.616350993858
1.23887323125991,291.793551476687
0.491357264913851,292.975581565663
-0.435253759388929,294.162918082553
-1.46978296123121,295.356027492387
-2.36282746347263,296.555365585463
-3.21423455931628,297.761377077624
-4.04343273864314,298.974495126518
-4.85658792614451,300.195140762158
-5.65609022339913,301.423722229801
-6.44291397653433,302.660634244385
-7.21740217682699,303.906257155255
-7.97957962933059,305.160956021727
-8.72929515240819,306.425079599349
-9.46629268207629,307.698959238907
-10.1902496345423,308.982907700023
-10.9007989462699,310.277217883199
-11.5975424479776,311.582161484453
-12.2800593996515,312.897987579111
-12.947912212757,314.224921141605
-13.6006504861251,315.563161510849
-14.2378140082802,316.91288081157
-14.8589351187781,318.274222344452
-15.463540671812,319.647298959329
-16.0511537572215,321.032191427931
-16.6212952798018,322.428946834317
-17.1734854638953,323.837577003479
-17.7072453276092,325.258056989527
-18.2220981565651,326.690323647678
-18.717570996089,328.13427431437
-19.1931961738874,329.58976562236
-19.6485128588346,331.056612477011
-20.0830686579782,332.534587221742
-20.4964212494804,334.023419019085
-20.8881400469233,335.522793474625
-21.2578078873767,337.032352528164
-21.6050227338387,338.551694636121
-21.9293993805224,340.080375265295
-22.230571147993,341.617907715585
-22.508191553824,343.163764284928
-22.7619359434158,344.717377785549
-22.991503064826,346.278143414831
-23.1966165712443,347.845420979453
-23.3770264342989,349.418537464388
-23.5325102522111,350.996789933706
-23.662874436858,352.579448742151
-23.7679552652166,354.165761032352
-23.8476197817381,355.754954485175
-23.9017665399295,357.346241286717
-23.9303261733015,358.938822269954
-23.9332617880036,0.531891186115672
-23.9105691717971,2.12463905721063
-23.8622768165155,3.71625856017533
-23.7884457536863,5.30594839155509
-23.6891692055648,6.89291756293721
-23.5645720563867,8.47638957804486
-23.4148101507862,10.0556064457788
-23.2400694289758,11.6298324861689
-23.0405649097642,13.1983578916992
-22.8165395345636,14.7605020101355
-22.5682628866933,16.3156163222031
-22.2960298015109,17.8630870918528
-22.0001588834818,19.4023376743326
-21.680990946776,20.9328304723595
-21.338887395882,22.4540685375312
-20.9742285625044,23.9655968190144
-20.5874120142419,25.467003067541
-20.1788508497708,26.9579184067217
-19.7489719936868,28.4380175883957
-19.2982145030729,29.9070189517552
-18.8270278956063,31.3646841091212
-18.3358705072663,32.8108173828467
-17.8252078849704,34.2452650200037
-17.2955112169181,35.6679142114081
-16.7472557996609,37.0786919427968
-16.1809195371244,38.4775637046745
-15.5969814610191,39.8645320877979
-14.9959202555433,41.2396352889473
-14.3782127590604,42.6029455515657
-13.7443324021367,43.954567563065
-13.0947475205092,45.2946368299569
-12.4299194507571,46.6233180489473
-11.750300267429,47.9408034914281
-11.0563299411029,49.2473114158038
-10.3484325638081,50.5430845210186
-9.62701105793812,51.8283884521861
-8.89243936906113,53.1035103681074
-8.14505036175671,54.3687575781716
-7.38511609108842,55.6244562553256
-6.61281387957053,56.870950229701
-5.82816433128918,58.1085998669881
-5.03090952166835,59.3377810338201
-4.22025072951816,60.5588841521538
-3.39421144737569,61.7723133430036
-2.54780550154065,62.9784856600907
-1.6662058199132,64.1778304123162
-0.683717088318508,65.3707885745937
0.33874201780461,66.5578122848061
1.07789663481523,67.7393644258744
1.85567956877586,68.9159182900237
2.66231077905088,70.0879573236728
3.49015384352773,71.2559749498795
4.33394446558981,72.4204744662169
5.19148096223768,73.5819690151235
6.05975220750565,74.7409816241755
6.93651263614411,75.8980453134585
7.82055528000106,77.0537032673463
8.71089722520619,78.2085090675517
9.60670919233642,79.3630269851547
10.5072760728889,80.5178323278802
11.4119670892538,81.6735118402748
12.3202131479497,82.8306641530216
13.2314900100917,83.9899002784648
14.1453058844885,85.1518441482792
15.0611922451658,86.3171331896172
15.9786969522739,87.4864189351893
16.8973790064679,88.6603676625485
17.8168044606813,89.8396610569229
18.7365431546387,91.0249968916021
19.6561660355472,92.2170897185013
20.5752428984075,93.416671561089
21.493340426489,94.624492600067
22.4100204463588,95.8413218411345
23.3248383351935,97.0679477523261
24.2373415349419,98.3051788566935
25.1470681396611,99.5538442635508
26.0535455315506,100.814794119567
26.9562890472802,102.088899957485
27.8548006617401,103.377054917734
28.7485676798326,104.680173814106
29.6370614308671,105.99919301121
30.5197359620763,107.335070076568
31.3960267313258,108.688783166134
32.2653493008169,110.061330096342
33.1270980365029,111.453727050907
33.9806448202479,112.867006864632
34.8253377847494,114.302216821217
35.6605000837838,115.760415895744
36.48542871403,117.24267136793
37.2993934076996,118.750054726543
38.1016356195712,120.283636782499
38.8913676354198,121.844481904321
39.6677718339714,123.433641290665
40.4300001385487,125.052145195053
41.1771736996341,126.700994025029
41.9083828541314,128.381148246243
42.6226874120255,130.093517038337
43.3191173249988,131.838945669772
43.9966737953729,133.618201588048
44.654330886095,135.431959258057
45.2910376936841,137.280783827495
45.9057211449436,139.16511375248
46.4972894752352,141.085242581577
47.0646364394993,143.041300167843
47.6066462975827,145.033233658406
48.1221996017067,147.060788693191
48.6101797957578,149.12349132831
49.0694806136205,151.220631275527
49.4990142374597,153.35124711745
49.8977201457938,155.514114202652
50.2645745485945,157.707735948432
50.5986002711058,159.930339262654
50.8988769140658,162.179874745019
51.1645510852831,164.454022227161
51.3948464703582,166.750202067144
51.589073489905,169.065592423837
51.7466382801335,171.397152510562
51.8670507342702,173.741651573682
51.9499313563613,176.095703079351
51.9950167051847,178.455803333775
52.0021632458766,180.818373533644
51.9713494765924,183.179804057806
51.9026762558784,185.536499688438
51.7963653191638,187.884924397059
51.6527560364039,190.221644355929
51.472300523159,192.543367933188
51.2555572707392,194.846981595267
51.0031835046108,197.129580853814
50.7159265115741,199.388495645538
50.3946141947037,201.621309794712
50.0401451204706,203.825874468552
49.6534783156305,206.000315771581
49.2356230545266,208.143036831134
48.7876288524228,210.252714885692
48.3105758493684,212.328294005515
47.8055657353936,214.368974143132
47.2737133325633,216.374197239861
46.716138915572,218.34363110459
46.1339613207422,220.277151743305
45.5282918654062,222.174824757084
44.9002290753488,224.036886353053
44.2508541987456,225.863724430134
43.5812274692538,227.655860119199
42.8923850704458,229.413930075245
42.1853367453263,231.138669745357
41.4610639913116,232.830897767619
40.7205187785428,234.491501599232
39.9646227303861,236.121424421722
39.1942667066263,237.721653332284
38.4103107333107,239.293208798008
37.6135842270559,240.837135326485
36.8048864662922,242.354493288554
35.9849872663947,243.846351818008
35.1546278208683,245.313782705223
34.3145216747485,246.757855199661
33.4653558017942,248.179631634549
32.6077917601041,249.580163790182
31.7424669058978,250.960489914483
30.8699956476795,252.321632325384
29.9909707272869,253.664595523329
29.1059645164984,254.990364749157
28.2155303213261,256.299904927275
27.3202036882047,257.594159940473
26.4205037092342,258.874052187478
25.5169343255359,260.140482380309
24.6099856309277,261.394329542431
23.7001351800594,262.63645117419
22.7878493088893,263.867683555008
21.873584478528,265.08884215648
20.9577886580633,266.300722143052
20.04090276768,267.504098940547
19.1233622112297,268.699728854754
18.2055985371398,269.888349725379
17.288041281441,271.070681601801
16.3711200657565,272.247427429674
15.4552670518966,273.419273738095
14.5409198938992,274.586891319228
13.6285253865667,275.750935892502
12.7185440913273,276.912048747207
11.8114563384635,278.070857357437
10.9077701690044,279.227975964714
10.008031999608,280.384006123244
9.11284105703345,281.539537204254
8.22286887066541,282.695146855132
7.33888517929552,283.851401410459
6.46179170407013,285.008856251145
5.59267087318489,286.168056109053
4.73281191467272,287.329535313811
3.88606029909188,288.49381797922
3.05368831778287,289.661418126135
2.23971079466003,290.83283973954
1.45056927585011,292.008576756594
0.694910700998132,293.189112983397
-0.0398255161455937,294.374921937747
-1.19810142104712,295.566466615395
-2.10865461643604,296.764199177333
-2.96479683348777,297.968560556191
-3.79524209038887,299.179979979212
-4.60828745467088,300.398874406604
-5.40702755272639,301.625647883268
-6.1927256226147,302.860690803423
-6.96586178252723,304.104379087003
-7.72653343280854,305.357073268533
-8.47463135349259,306.619117498566
-9.20992564120619,307.890838459771
-9.93211118306013,309.17254419987
-10.6408333638896,310.464522885223
-11.3357034472365,311.767041479446
-12.0163082647576,313.080344353665
-12.6822166306099,314.404651835332
-13.3329838074402,315.740158705307
-13.9681547838361,317.08703265327
-14.5872668160291,318.445412704721
-15.1898515116214,319.815407633153
-15.7754366314728,321.197094374204
-16.3435477232478,322.590516459334
-16.8937096616494,323.99568248928
-17.4254481449668,325.412564668403
-17.9382911809289,326.841097423429
-18.4317705834195,328.281176130658
-18.9054234932588,329.732655977466
-19.3587939301176,331.195350983962
-19.7914343781547,332.669033211679
-20.2029074039162,334.153432185156
-20.5927873023347,335.648234552617
-20.9606617636406,337.153084009267
-21.3061335522876,338.667581506432
-21.6288221866091,340.19128576548
-21.9283656067745,341.723714113734
-22.2044218169629,343.264343654465
-22.4566704870105,344.812612779755
-22.6848144976027,346.367923028847
-22.8885814132916,347.92964129035
-23.0677248670151,349.497102339836
-23.2220258404013,351.069611699472
-23.3512938246245,352.646448799435
-23.455367847596,354.226870415926
-23.5341173545387,355.810114354351
-23.58744293057,357.39540334179
-23.6152768558171,358.981949088008
-23.6175834856486,0.568956471246736
-23.5943594509132,2.15562780148656
-23.5456336754989,3.74116711342384
-23.4714672108449,5.32478443909707
-23.371952889824,6.90570001238598
-23.2472148045435,8.48314835735926
-23.0974076150375,10.0563822164761
-22.9227156980121,11.6246762767921
-22.7233521465811,13.1873306576837
-22.4995576337492,14.7436741273923
-22.2515991535382,16.2930670223903
-21.9797686549004,17.8349038479611
-21.684381584051,19.3686155455407
-21.3657753513359,20.8936714173796
-21.024307738728,22.4095807055013
-20.6603552635503,23.915893826972
-20.2743115137063,25.4122032729758
-19.8665854684416,26.8981441832476
-19.4375998175067,28.3733946120988
-18.9877892901833,29.8376755047074
-18.5175990035129,31.2907504062948
-18.0274828373473,32.7324249272904
-17.5179018408336,34.1625459907438
-16.9893226724092,35.5810008875175
-16.4422160714374,36.987716166246
-15.8770553553736,38.3826563839369
-15.2943149301862,39.7658227434374
-14.6944687944562,41.1372516417825
-14.0779890060371,42.4970131532872
-13.4453440651946,43.8452094689312
-12.7969971439839,45.1819733125726
-12.1334040562317,46.5074663518156
-11.4550108044913,47.8218776207115
-10.7622504469435,49.125421968471
-10.055538867572,50.418338547346
-9.33526875386701,51.7008893505743
-8.60180057569261,52.9733578100481
-7.8554483842073,54.2360474611422
-7.09645628499294,55.4892806815015
-6.32495723059506,56.7333975083744
-5.54089605400022,57.9687545386694
-4.7438740399435,59.1957239140469
-3.93280221129024,60.4146923932583
-3.10501739734835,61.6260605121459
-2.25355147430831,62.8302418320155
-1.35564683035863,64.0276622754931
-0.282226884661954,65.2187595493468
0.575030122408251,66.4039826526002
1.32494497087703,67.583791468601
2.11004009410712,68.7586564386889
2.92131174367445,69.9290583157697
3.75193108259019,71.0954879950167
4.59747002436666,72.2584464197554
5.4564433484478,73.4184445594631
6.32522149814656,74.576003457924
7.20222874558096,75.7316543484055
8.08634654748679,76.8859388336193
8.97664905120451,78.0394091273238
9.87234916916224,79.1926283553405
10.7727631732834,80.3461709126714
11.6772835651998,81.5006228741862
12.5853585969856,82.6565824554489
13.4964770888504,83.8146605207779
14.4101572213465,84.9754811347278
15.3259382073833,86.1396821533764
16.2433740178872,87.3079158509545
17.1620285643286,88.4808495774352
18.0814719151252,89.6591664412637
19.0012772481268,90.8435660116312
19.9210183284272,92.0347650328769
20.8402673623356,93.2334981433973
21.7585931202399,94.4405185894372
22.6755592513327,95.6565989234482
23.5907227335178,96.8825316741761
24.503632417504,98.1191299747074
25.4138276340336,99.3672281313363
26.3208368420338,100.627682114721
27.2241763005712,101.90136995094
28.1233487529259,103.18919198743
29.0178421140086,104.492071004863
29.9071281561047,105.810952142174
30.7906611900347,107.146802597128
31.667876741761,108.500611060423
32.5381902265399,109.873386835677
33.4009956253726,111.266158592299
34.2556641707994,112.679972692088
35.1015430521735,114.1158910249
35.9379541530356,115.574988282009
36.7641928368972,117.058348590699
37.5795268008014,118.567061427695
38.3831950206863,120.102216725552
39.1744068155933,121.664899081855
39.9523410636298,123.256180981576
40.7161456062796,124.877114943156
41.4649368832801,126.528724504957
42.1977998448813,128.211993977515
42.9137881934919,129.927856902585
43.6119250109073,131.677183180658
44.2912038313897,133.460764858226
44.9505902235069,135.279300603118
45.5890239451632,137.133378943712
46.2054217353065,139.023460403879
46.7986808031503,140.949858732807
47.3676830689599,142.912721503816
47.9113002010922,144.91201043946
48.4283994797472,146.947481907284
48.9178504995962,149.01866811886
49.3785327001534,151.12485964627
49.809343685502,153.265089942907
50.2092082629885,155.4381226053
50.5770880960627,157.642442138195
50.9119918297744,159.876248972294
51.2129855112512,162.137459430718
51.479203093411,164.423711237447
51.7098567810859,166.732375010173
51.9042469574534,169.060571981111
52.0617714168378,171.405197951476
52.1819336308488,173.762953217475
52.2643497888611,176.130377928771
52.3087543816769,178.503892067564
52.3150041385342,180.879838995222
52.2830801800221,183.254531316977
52.2130883106172,185.624297687617
52.1052574403308,187.985529125202
51.9599361915664,190.334723430177
51.7775878102168,192.668526412107
51.5587835555499,194.983768803239
51.3041947886212,197.277497966933
51.0145840107654,199.547003774308
50.690795122593,201.789838299933
50.3337431783567,204.003829260631
49.9444039028135,206.187087369373
49.5238032189895,208.33800798944
49.0730070084196,210.455267639327
48.5931112924944,212.537816018033
48.0852329879879,214.584864287436
47.5505013527949,216.59587037503
46.9900502029418,218.570522044295
46.4050109486741,220.508718438507
45.7965064689739,222.410550735821
45.1656458189886,224.276282475805
44.5135197451536,226.10633002873
43.8411969673111,227.901243592778
43.1497211762338,229.66168901839
42.4401086874161,231.388430681825
41.7133466882619,233.082315559711
40.9703920140885,234.744258597323
40.2121703895738,236.375229412374
39.4395760741647,237.976240336771
38.6534718540976,239.548335765983
37.8546893274127,241.092582763266
37.0440294336476,242.610062847916
36.2222631844724,244.101864887007
35.390132556872,245.569079002074
34.548351514829,247.012791401425
33.6976071307742,248.434080047234
32.8385607815723,249.834011070609
31.9718493984741,251.213635850588
31.0980867537067,252.573988678793
30.2178647698494,253.916084936779
29.3317548411259,255.240919719252
28.4403091585829,256.549466842187
27.5440620335948,257.842678181025
26.6435312166898,259.1214832896
25.7392192108281,260.386789256079
24.831614581174,261.639480756802
23.9211932651569,262.880420274061
23.0084198903469,264.110448447345
22.0937491103258,265.33038453208
21.1776269734278,266.541026942516
20.2604923439273,267.743153859282
19.3427784029825,268.937523883678
18.424914265184,270.124876724314
17.5073267602509,271.305933902658
16.5904424468037,272.481399466617
15.6746899510147,273.651960702189
14.7605027585488,274.818288835017
13.8483226405241,275.981039714473
12.9386039679045,277.140854473824
12.0318192751646,278.29836016105
11.1284665827872,279.454170335484
10.2290791900616,280.608885625494
9.33423889806727,281.763094243886
8.4445938725754,282.917372456772
7.56088247184164,284.072285003231
6.68396433081081,285.228385462006
5.81486265967537,286.386216562999
4.95449456003837,287.546310440072
4.10680946286226,288.709188822981
3.27298142182539,289.875363165348
2.45631532116035,291.045334706507
1.66256057758162,292.219594464182
0.899691632095644,293.398623155961
0.177673493743221,294.582891046772
-0.915555041585862,295.772857720242
-1.85324051032755,296.968971771608
-2.71608118079131,298.171670420198
-3.54843044863625,299.381379039364
-4.3616569077027,300.598510602732
-5.15979182731051,301.823465044892
-5.94446343922596,303.056628536309
-6.71631898913761,304.298372671417
-7.47554194647537,305.549053570809
-8.22207172247941,306.809010897754
-8.95570813318485,308.078566791394
-9.67616555089755,309.358024718687
-10.3831030027997,310.647668249326
-11.0761419183341,311.947759758033
-11.7548771618195,313.258539060763
-12.4188842433947,314.580221992038
-13.0677242750516,315.91299893294
-13.7009475590876,317.257033300005
-14.3180963320462,318.61246000789
-14.9187069825672,319.979383919675
-15.5023119431185,321.357878301061
-16.0684413836949,322.747983295983
-16.6166247918045,324.149704443428
-17.1463924940257,325.563011256262
-17.6572771561595,326.987835885061
-18.1488152858136,328.424071890414
-18.6205487525864,329.87157314901
-19.0720263339798,331.330152918513
-19.5028052906154,332.799583087553
-19.9124529698815,334.279593635709
-20.3005484344121,335.769872328823
-20.666684108734,337.270064672677
-21.010467435425,338.779774146727
-21.331522530181,340.29856273676
-21.6294918234276,341.825951782351
-21.9040376751149,343.361423150788
-22.1548439481402,344.904420745583
-22.3816175251035,346.45435235167
-22.5840897529752,348.010591815562
-22.7620177998572,349.572481551476
-22.9151859086677,351.139335360694
-23.0434065328286,352.710441543531
-23.1465213403078,354.285066279773
-23.2244020733541,355.862457246318
-23.2769512530212,357.44184743745
-23.3041027193037,359.022459147653
-23.3058219996328,0.603508074637034
-23.2821065010193,2.18420749660487
-23.2329855230875,3.76377247696632
-23.1585200919109,5.34142404853219
-23.0588026168276,6.91639333034669
-22.9339563748716,8.48792553072292
-22.7841348295517,10.0552837939352
-22.6095207929436,11.6177528497315
-22.4103254417451,13.1746424304366
-22.1867871997133,14.725290423872
-21.9391704999992,16.2690657367913
-21.6677644421121,17.8053708477895
-21.372881358755,19.3336440356308
-21.0548553080599,20.8533612737141
-20.7140405069822,22.3640377875972
-20.3508097210326,23.8652292773627
-19.9655526249464,25.3565328120933
-19.5586741480466,26.8375874074502
-19.1305928166589,28.3080743018012
-18.6817391044518,29.7677169494547
-18.2125537997559,31.2162807519965
-17.7234863966499,32.6535725510427
-17.2149935140287,34.0794399069998
-16.6875373437494,35.4937701891636
-16.141584125073,36.8964895031963
-15.5776026377812,38.2875614809582
-14.996062699874,39.6669859585283
-14.3974336472865,41.0347975655756
-13.7821827604362,42.391064249628
-13.1507735849687,43.7358857560424
-12.5036640666524,45.0693920839292
-11.8413043788481,46.3917419355693
-11.1641342531758,47.7031211760835
-10.4725795129407,49.0037413173616
-9.76704731746391,50.2938380393497
-9.04791928650581,51.5736697592903
-8.31554104505259,52.8435162586329
-7.5702055086559,54.1036773751129
-6.81212472373972,55.3544717665521
-6.04137958588989,56.5962357512864
-5.25782371853855,57.8293222293622
-4.46088360350179,59.0540996868776
-3.6490952076235,60.2709512858279
-2.81885718786419,61.4802740400076
-1.96024865525156,62.6824780778043
-1.03664113297765,63.8779859910785
0.0946118402820347,65.0672322699618
0.811627373878466,66.2506628217108
1.57089854874899,67.428734572749
2.36221925621384,68.6019151516125
3.17735077761139,69.770682651003
4.01025970229082,70.9355254667879
4.8573411884448,72.0969422116369
5.71742898614604,73.2554417008947
6.58658257917332,74.4115430083417
7.46374295441839,75.5657755892528
8.34786460297997,76.7186794684674
9.23807247128963,77.8708054905021
10.133617303516,79.0227156297013
11.0338435121364,80.174983356998
11.9381645155775,81.3281940612084
12.8460442140327,82.4829455213842
13.7569832730386,83.6398484274498
14.6705089754191,84.7995269454435
15.5861676473529,85.9626193240495
16.5035189178813,87.1297785379112
17.422131280367,88.3016729634471
18.3415785793214,89.4789870817708
19.2614371569638,90.6624222028846
20.1812834713201,91.852697204141
21.1006920519807,93.0505492753615
22.0192336968971,94.2567346610881
22.9364738406215,95.4720293897852
23.8519710425229,96.6972299772625
24.7652755574516,97.9331540905146
25.6759279606454,99.1806411548921
26.5834578062124,100.440552886146
27.4873823035273,101.713773724616
28.3872050006374,103.001211146734
29.2824144666415,104.303795824285
30.1724829683552,105.622481598515
31.056865138677,106.958245230847
31.9349966368518,108.312085887627
32.8062928027961,109.685024310215
33.6701473103601,111.078101616502
34.5259308265466,112.492377673161
35.3729896868438,113.92892897243
36.2106445993843,115.388845939715
37.038189394269,116.873229593474
37.854889837622,118.383187471747
38.6599825344451,119.91982873619
39.452673947921,121.484258359578
40.2321395683463,123.077570302744
40.9975232688805,124.700839586359
41.7479368913882,126.355113169318
42.4824601099716,128.041399552924
43.2001406258006,129.760657046487
43.8999947507715,131.513780649654
44.5810084424727,133.301587537737
45.2421388553088,135.124801173182
45.8823164750419,136.984034115616
46.5004479028073,138.879769660517
47.0954193525531,140.812342506548
47.6661009191008,142.781918729248
48.2113516646229,144.78847542664
48.7300255568632,146.831780493242
49.2209782738424,148.911373072843
49.6830748657227,151.026545327075
50.1151982363975,153.176326234983
50.5162583740943,155.359468193099
50.8852022245509,157.574437215544
51.2210240616491,159.819407521426
51.5227761729269,162.0922612446
51.7895796409255,164.390593893784
52.0206349711786,166.711726034606
52.215232294482,169.052721456363
52.3727608588614,171.410411836335
52.4927175269362,173.781427632347
52.5747140089649,176.16223464129
52.6184825909789,178.549175373641
52.6238801605316,180.938514139007
52.5908903876353,183.326484530399
52.5196239825019,185.7093378613
52.4103170206758,188.083391052293
52.2633273959989,190.445072497799
52.0791295272785,192.790964557091
51.8583075026484,195.117841503256
51.6015468920094,197.422702007327
51.3096254909273,199.702795516486
50.9834032778566,201.95564217861
50.6238118705528,204.179046252429
50.2318437584304,206.371103202621
49.8085415672463,208.530200900041
49.3549875837321,210.655015518039
48.8722937328836,212.744502836442
48.3615921631821,214.797885730839
47.8240265562797,216.814638647692
47.2607442412995,218.794469845907
46.6728891594318,220.737302137084
46.0615956954412,222.643252783614
45.4279833670223,224.512613129747
44.773152343315,226.345828446775
44.0981797480944,228.143478382455
43.4041166925491,229.90625831494
42.6919859751567,231.634961831655
41.9627803828001,233.330464480608
41.2174615259693,234.993708881269
40.4569591423771,236.625691230264
39.6821708057189,238.227449197253
38.8939619805849,239.800051173681
38.0931663689089,241.344586814819
37.2805864985584,242.862158797859
36.4569945097545,244.353875709475
35.6231331004421,245.820845969543
34.77971659633,247.264172696618
33.9274321166511,248.68494942063
33.0669408103091,250.084256552654
32.1988791420762,251.463158524562
31.32386021126,252.822701518428
30.4424750894421,254.163911710326
29.555294166203,255.48779396063
28.6628684951465,256.795330888258
27.7657311345949,258.087482273557
26.8643984800384,259.365184739362
25.9593715874713,260.629351666344
25.0511374893976,261.880873303064
24.1401705072458,263.120617036602
23.2269335671824,264.34942779322
22.3118795289668,265.568128542994
21.3954525417929,266.777520885141
20.4780894453634,267.978385694693
19.5602212416865,269.171483812608
18.6422746707245,270.35755676518
17.7246739356807,271.537327499373
16.8078426393289,272.711501123437
15.8922060165408,273.880765642974
14.9781935799285,275.045792684565
14.0662423430985,276.207238199492
13.1568008521404,277.365743141709
12.2503343520353,278.521934114383
11.3473315490092,279.676423980611
10.448313614425,280.829812433576
9.55384630838648,281.982686522978
8.66455635118609,283.135621133746
7.7811533254284,284.289179414283
6.90445834147167,285.443913150948
6.03544183895132,286.600363086309
5.17529236774295,287.759059178213
4.32624144614776,288.920520797253
3.49119362777835,290.085256859995
2.67227466258128,291.253765895696
1.87454955408061,292.426536043782
1.10532795857574,293.604044980133
0.373931709795567,294.786759769479
-0.613018135078802,295.97513664205
-1.59542923978169,297.169620692139
-2.46782859399416,298.370645496889
-3.30294371690853,299.578632653346
-4.11670917015024,300.793991232626
-4.91442339744569,302.017117149762
-5.69818106087497,303.248392448865
-6.46883477143043,304.488184503016
-7.2266706911336,305.736845129705
